Sample in Buffer,Sample in Window,TRIGGER,fircomp_bd_i/system_ila_0/inst/probe0_1[17:0],fircomp_bd_i/system_ila_0/inst/probe1_1[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED
20039,20039,0,17,444
20040,20040,0,17,503
20041,20041,0,17,182
20042,20042,0,17,-527
20043,20043,0,1,-104
20044,20044,0,1,-819
20045,20045,0,1,216
20046,20046,0,1,419
20047,20047,0,1,131
20048,20048,0,1,1003
20049,20049,0,1,152
20050,20050,0,1,-367
20051,20051,0,1,-366
20052,20052,0,1,211
20053,20053,0,-16,-116
20054,20054,0,-16,-564
20055,20055,0,-16,-312
20056,20056,0,-16,-610
20057,20057,0,-16,490
20058,20058,0,-16,-615
20059,20059,0,-16,-376
20060,20060,0,-16,149
20061,20061,0,-16,-61
20062,20062,0,-16,-96
20063,20063,0,-26,-94
20064,20064,0,-26,389
20065,20065,0,-26,495
20066,20066,0,-26,131
20067,20067,0,-26,-276
20068,20068,0,-26,-31
20069,20069,0,-26,-792
20070,20070,0,-26,415
20071,20071,0,-26,-301
20072,20072,0,-26,-543
20073,20073,0,-26,219
20074,20074,0,-26,-56
20075,20075,0,-26,-331
20076,20076,0,-26,-49
20077,20077,0,-26,386
20078,20078,0,-26,-55
20079,20079,0,-26,-368
20080,20080,0,-26,-58
20081,20081,0,-26,-44
20082,20082,0,-26,-363
20083,20083,0,-17,-93
20084,20084,0,-17,179
20085,20085,0,-17,437
20086,20086,0,-17,155
20087,20087,0,-17,671
20088,20088,0,-17,-78
20089,20089,0,-17,218
20090,20090,0,-17,673
20091,20091,0,-17,169
20092,20092,0,-17,245
20093,20093,0,-1,426
20094,20094,0,-1,248
20095,20095,0,-1,171
20096,20096,0,-1,-617
20097,20097,0,-1,484
20098,20098,0,-1,-571
20099,20099,0,-1,748
20100,20100,0,-1,660
20101,20101,0,-1,398
20102,20102,0,-1,220
20103,20103,0,16,235
20104,20104,0,16,-857
20105,20105,0,16,183
20106,20106,0,16,-62
20107,20107,0,16,467
20108,20108,0,16,-94
20109,20109,0,16,697
20110,20110,0,16,134
20111,20111,0,16,-290
20112,20112,0,16,-528
20113,20113,0,26,692
20114,20114,0,26,184
20115,20115,0,26,-531
20116,20116,0,26,476
20117,20117,0,26,410
20118,20118,0,26,448
20119,20119,0,26,224
20120,20120,0,26,-26
20121,20121,0,26,393
20122,20122,0,26,451
20123,20123,0,27,-292
20124,20124,0,27,-60
20125,20125,0,27,1166
20126,20126,0,27,419
20127,20127,0,27,-515
20128,20128,0,27,-333
20129,20129,0,27,436
20130,20130,0,27,-54
20131,20131,0,27,681
20132,20132,0,27,-91
20133,20133,0,18,-356
20134,20134,0,18,492
20135,20135,0,18,-22
20136,20136,0,18,-50
20137,20137,0,18,199
20138,20138,0,18,128
20139,20139,0,18,130
20140,20140,0,18,246
20141,20141,0,18,-1035
20142,20142,0,18,-863
20143,20143,0,1,-557
20144,20144,0,1,-82
20145,20145,0,1,-276
20146,20146,0,1,658
20147,20147,0,1,-80
20148,20148,0,1,409
20149,20149,0,1,-279
20150,20150,0,1,-527
20151,20151,0,1,664
20152,20152,0,1,-269
20153,20153,0,-16,988
20154,20154,0,-16,451
20155,20155,0,-16,759
20156,20156,0,-16,195
20157,20157,0,-16,397
20158,20158,0,-16,-343
20159,20159,0,-16,134
20160,20160,0,-16,408
20161,20161,0,-16,-280
20162,20162,0,-16,465
20163,20163,0,-27,-316
20164,20164,0,-27,160
20165,20165,0,-27,-373
20166,20166,0,-27,471
20167,20167,0,-27,-585
20168,20168,0,-27,-284
20169,20169,0,-27,-600
20170,20170,0,-27,-121
20171,20171,0,-27,-124
20172,20172,0,-27,-858
20173,20173,0,-28,-299
20174,20174,0,-28,-519
20175,20175,0,-28,-593
20176,20176,0,-28,-309
20177,20177,0,-28,-365
20178,20178,0,-28,505
20179,20179,0,-28,647
20180,20180,0,-28,-547
20181,20181,0,-28,166
20182,20182,0,-28,-360
20183,20183,0,-18,408
20184,20184,0,-18,-579
20185,20185,0,-18,714
20186,20186,0,-18,161
20187,20187,0,-18,-814
20188,20188,0,-18,-45
20189,20189,0,-18,-805
20190,20190,0,-18,414
20191,20191,0,-18,743
20192,20192,0,-18,-304
20193,20193,0,-2,721
20194,20194,0,-2,-355
20195,20195,0,-2,427
20196,20196,0,-2,398
20197,20197,0,-2,-273
20198,20198,0,-2,-590
20199,20199,0,-2,-586
20200,20200,0,-2,199
20201,20201,0,-2,455
20202,20202,0,-2,-57
20203,20203,0,16,-98
20204,20204,0,16,646
20205,20205,0,16,663
20206,20206,0,16,-538
20207,20207,0,16,482
20208,20208,0,16,480
20209,20209,0,16,410
20210,20210,0,16,-4
20211,20211,0,16,-342
20212,20212,0,16,-567
20213,20213,0,28,216
20214,20214,0,28,-10
20215,20215,0,28,-38
20216,20216,0,28,484
20217,20217,0,28,173
20218,20218,0,28,-384
20219,20219,0,28,-119
20220,20220,0,28,-519
20221,20221,0,28,-872
20222,20222,0,28,402
20223,20223,0,28,204
20224,20224,0,28,205
20225,20225,0,28,460
20226,20226,0,28,164
20227,20227,0,28,-366
20228,20228,0,28,226
20229,20229,0,28,186
20230,20230,0,28,445
20231,20231,0,28,457
20232,20232,0,28,459
20233,20233,0,18,-58
20234,20234,0,18,-39
20235,20235,0,18,435
20236,20236,0,18,-5
20237,20237,0,18,695
20238,20238,0,18,-267
20239,20239,0,18,-86
20240,20240,0,18,-315
20241,20241,0,18,-115
20242,20242,0,18,-284
20243,20243,0,1,159
20244,20244,0,1,163
20245,20245,0,1,494
20246,20246,0,1,-639
20247,20247,0,1,-115
20248,20248,0,1,-47
20249,20249,0,1,168
20250,20250,0,1,757
20251,20251,0,1,-358
20252,20252,0,1,426
20253,20253,0,-17,-318
20254,20254,0,-17,-49
20255,20255,0,-17,458
20256,20256,0,-17,460
20257,20257,0,-17,254
20258,20258,0,-17,-37
20259,20259,0,-17,490
20260,20260,0,-17,916
20261,20261,0,-17,-313
20262,20262,0,-17,458
20263,20263,0,-28,-264
20264,20264,0,-28,167
20265,20265,0,-28,-319
20266,20266,0,-28,458
20267,20267,0,-28,-26
20268,20268,0,-28,928
20269,20269,0,-28,-367
20270,20270,0,-28,231
20271,20271,0,-28,-312
20272,20272,0,-28,-560
20273,20273,0,-29,500
20274,20274,0,-29,-356
20275,20275,0,-29,-112
20276,20276,0,-29,416
20277,20277,0,-29,666
20278,20278,0,-29,182
20279,20279,0,-29,-28
20280,20280,0,-29,482
20281,20281,0,-29,-42
20282,20282,0,-29,-78
20283,20283,0,-19,-624
20284,20284,0,-19,177
20285,20285,0,-19,-56
20286,20286,0,-19,-6
20287,20287,0,-19,724
20288,20288,0,-19,-76
20289,20289,0,-19,-112
20290,20290,0,-19,133
20291,20291,0,-19,242
20292,20292,0,-19,423
20293,20293,0,-1,-91
20294,20294,0,-1,433
20295,20295,0,-1,-874
20296,20296,0,-1,-276
20297,20297,0,-1,-87
20298,20298,0,-1,393
20299,20299,0,-1,-24
20300,20300,0,-1,-579
20301,20301,0,-1,-621
20302,20302,0,-1,-307
20303,20303,0,17,-846
20304,20304,0,17,-296
20305,20305,0,17,-792
20306,20306,0,17,-377
20307,20307,0,17,-598
20308,20308,0,17,-344
20309,20309,0,17,-337
20310,20310,0,17,155
20311,20311,0,17,-63
20312,20312,0,17,-566
20313,20313,0,29,913
20314,20314,0,29,694
20315,20315,0,29,472
20316,20316,0,29,134
20317,20317,0,29,-371
20318,20318,0,29,-111
20319,20319,0,29,-17
20320,20320,0,29,-331
20321,20321,0,29,-859
20322,20322,0,29,-1029
20323,20323,0,30,-623
20324,20324,0,30,394
20325,20325,0,30,-125
20326,20326,0,30,-103
20327,20327,0,30,-52
20328,20328,0,30,168
20329,20329,0,30,-538
20330,20330,0,30,738
20331,20331,0,30,-1
20332,20332,0,30,236
20333,20333,0,19,143
20334,20334,0,19,-29
20335,20335,0,19,711
20336,20336,0,19,153
20337,20337,0,19,139
20338,20338,0,19,509
20339,20339,0,19,-315
20340,20340,0,19,391
20341,20341,0,19,484
20342,20342,0,19,460
20343,20343,0,1,155
20344,20344,0,1,185
20345,20345,0,1,-22
20346,20346,0,1,392
20347,20347,0,1,-821
20348,20348,0,1,-369
20349,20349,0,1,445
20350,20350,0,1,147
20351,20351,0,1,-349
20352,20352,0,1,-113
20353,20353,0,-18,140
20354,20354,0,-18,442
20355,20355,0,-18,-323
20356,20356,0,-18,910
20357,20357,0,-18,-895
20358,20358,0,-18,476
20359,20359,0,-18,463
20360,20360,0,-18,195
20361,20361,0,-18,457
20362,20362,0,-18,-106
20363,20363,0,-30,-79
20364,20364,0,-30,144
20365,20365,0,-30,195
20366,20366,0,-30,254
20367,20367,0,-30,645
20368,20368,0,-30,173
20369,20369,0,-30,-609
20370,20370,0,-30,217
20371,20371,0,-30,-537
20372,20372,0,-30,246
20373,20373,0,-30,-628
20374,20374,0,-30,148
20375,20375,0,-30,-879
20376,20376,0,-30,1023
20377,20377,0,-30,-795
20378,20378,0,-30,391
20379,20379,0,-30,409
20380,20380,0,-30,-268
20381,20381,0,-30,255
20382,20382,0,-30,436
20383,20383,0,-19,462
20384,20384,0,-19,-355
20385,20385,0,-19,-599
20386,20386,0,-19,182
20387,20387,0,-19,-73
20388,20388,0,-19,-276
20389,20389,0,-19,-630
20390,20390,0,-19,-44
20391,20391,0,-19,-332
20392,20392,0,-19,673
20393,20393,0,0,-22
20394,20394,0,0,-260
20395,20395,0,0,134
20396,20396,0,0,151
20397,20397,0,0,-23
20398,20398,0,0,-582
20399,20399,0,0,-603
20400,20400,0,0,-50
20401,20401,0,0,-535
20402,20402,0,0,-587
20403,20403,0,18,746
20404,20404,0,18,-354
20405,20405,0,18,479
20406,20406,0,18,-19
20407,20407,0,18,-38
20408,20408,0,18,399
20409,20409,0,18,193
20410,20410,0,18,247
20411,20411,0,18,128
20412,20412,0,18,-365
20413,20413,0,30,166
20414,20414,0,30,251
20415,20415,0,30,-27
20416,20416,0,30,471
20417,20417,0,30,227
20418,20418,0,30,-793
20419,20419,0,30,244
20420,20420,0,30,-8
20421,20421,0,30,-344
20422,20422,0,30,-128
20423,20423,0,30,-33
20424,20424,0,30,178
20425,20425,0,30,436
20426,20426,0,30,-565
20427,20427,0,30,185
20428,20428,0,30,-354
20429,20429,0,30,679
20430,20430,0,30,-59
20431,20431,0,30,-321
20432,20432,0,30,224
20433,20433,0,19,404
20434,20434,0,19,191
20435,20435,0,19,448
20436,20436,0,19,428
20437,20437,0,19,426
20438,20438,0,19,438
20439,20439,0,19,469
20440,20440,0,19,-121
20441,20441,0,19,167
20442,20442,0,19,406
20443,20443,0,0,-284
20444,20444,0,0,129
20445,20445,0,0,-127
20446,20446,0,0,247
20447,20447,0,0,-552
20448,20448,0,0,-90
20449,20449,0,0,-111
20450,20450,0,0,-601
20451,20451,0,0,173
20452,20452,0,0,413
20453,20453,0,-19,-330
20454,20454,0,-19,444
20455,20455,0,-19,-637
20456,20456,0,-19,-796
20457,20457,0,-19,-95
20458,20458,0,-19,-93
20459,20459,0,-19,-371
20460,20460,0,-19,-77
20461,20461,0,-19,997
20462,20462,0,-19,-83
20463,20463,0,-31,174
20464,20464,0,-31,441
20465,20465,0,-31,-294
20466,20466,0,-31,-337
20467,20467,0,-31,1200
20468,20468,0,-31,480
20469,20469,0,-31,485
20470,20470,0,-31,688
20471,20471,0,-31,-284
20472,20472,0,-31,684
20473,20473,0,-31,-325
20474,20474,0,-31,208
20475,20475,0,-31,-14
20476,20476,0,-31,709
20477,20477,0,-31,-382
20478,20478,0,-31,-267
20479,20479,0,-31,434
20480,20480,0,-31,654
20481,20481,0,-31,-99
20482,20482,0,-31,-311
20483,20483,0,-19,-90
20484,20484,0,-19,470
20485,20485,0,-19,-111
20486,20486,0,-19,-98
20487,20487,0,-19,-1028
20488,20488,0,-19,-93
20489,20489,0,-19,228
20490,20490,0,-19,204
20491,20491,0,-19,-546
20492,20492,0,-19,-69
20493,20493,0,1,427
20494,20494,0,1,436
20495,20495,0,1,-17
20496,20496,0,1,427
20497,20497,0,1,-31
20498,20498,0,1,-375
20499,20499,0,1,199
20500,20500,0,1,-559
20501,20501,0,1,451
20502,20502,0,1,-843
20503,20503,0,20,-307
20504,20504,0,20,-313
20505,20505,0,20,-636
20506,20506,0,20,169
20507,20507,0,20,-63
20508,20508,0,20,405
20509,20509,0,20,-64
20510,20510,0,20,-585
20511,20511,0,20,140
20512,20512,0,20,-343
20513,20513,0,32,-277
20514,20514,0,32,-24
20515,20515,0,32,-13
20516,20516,0,32,-54
20517,20517,0,32,-576
20518,20518,0,32,-548
20519,20519,0,32,389
20520,20520,0,32,205
20521,20521,0,32,-106
20522,20522,0,32,-569
20523,20523,0,31,-790
20524,20524,0,31,158
20525,20525,0,31,702
20526,20526,0,31,-121
20527,20527,0,31,-334
20528,20528,0,31,-581
20529,20529,0,31,-93
20530,20530,0,31,183
20531,20531,0,31,247
20532,20532,0,31,-288
20533,20533,0,18,741
20534,20534,0,18,137
20535,20535,0,18,-104
20536,20536,0,18,507
20537,20537,0,18,-96
20538,20538,0,18,-640
20539,20539,0,18,-294
20540,20540,0,18,143
20541,20541,0,18,-380
20542,20542,0,18,-23
20543,20543,0,-2,214
20544,20544,0,-2,414
20545,20545,0,-2,201
20546,20546,0,-2,241
20547,20547,0,-2,395
20548,20548,0,-2,189
20549,20549,0,-2,-260
20550,20550,0,-2,-18
20551,20551,0,-2,511
20552,20552,0,-2,150
20553,20553,0,-21,-127
20554,20554,0,-21,504
20555,20555,0,-21,-76
20556,20556,0,-21,-304
20557,20557,0,-21,440
20558,20558,0,-21,-46
20559,20559,0,-21,689
20560,20560,0,-21,-548
20561,20561,0,-21,-60
20562,20562,0,-21,-525
20563,20563,0,-32,-65
20564,20564,0,-32,-103
20565,20565,0,-32,-1048
20566,20566,0,-32,499
20567,20567,0,-32,-563
20568,20568,0,-32,-72
20569,20569,0,-32,130
20570,20570,0,-32,464
20571,20571,0,-32,-359
20572,20572,0,-32,489
20573,20573,0,-30,-122
20574,20574,0,-30,-309
20575,20575,0,-30,-631
20576,20576,0,-30,173
20577,20577,0,-30,762
20578,20578,0,-30,167
20579,20579,0,-30,-776
20580,20580,0,-30,197
20581,20581,0,-30,-312
20582,20582,0,-30,-72
20583,20583,0,-18,-354
20584,20584,0,-18,422
20585,20585,0,-18,932
20586,20586,0,-18,460
20587,20587,0,-18,458
20588,20588,0,-18,133
20589,20589,0,-18,196
20590,20590,0,-18,-613
20591,20591,0,-18,912
20592,20592,0,-18,220
20593,20593,0,2,727
20594,20594,0,2,230
20595,20595,0,2,394
20596,20596,0,2,-558
20597,20597,0,2,-115
20598,20598,0,2,-283
20599,20599,0,2,-521
20600,20600,0,2,-274
20601,20601,0,2,-336
20602,20602,0,2,-836
20603,20603,0,21,232
20604,20604,0,21,919
20605,20605,0,21,506
20606,20606,0,21,-377
20607,20607,0,21,-123
20608,20608,0,21,-119
20609,20609,0,21,-38
20610,20610,0,21,739
20611,20611,0,21,462
20612,20612,0,21,-533
20613,20613,0,32,-263
20614,20614,0,32,-265
20615,20615,0,32,695
20616,20616,0,32,-98
20617,20617,0,32,-350
20618,20618,0,32,201
20619,20619,0,32,-125
20620,20620,0,32,-356
20621,20621,0,32,-114
20622,20622,0,32,481
20623,20623,0,31,-37
20624,20624,0,31,-560
20625,20625,0,31,214
20626,20626,0,31,-805
20627,20627,0,31,652
20628,20628,0,31,-554
20629,20629,0,31,-41
20630,20630,0,31,136
20631,20631,0,31,722
20632,20632,0,31,-121
20633,20633,0,17,190
20634,20634,0,17,408
20635,20635,0,17,-293
20636,20636,0,17,974
20637,20637,0,17,151
20638,20638,0,17,-329
20639,20639,0,17,421
20640,20640,0,17,388
20641,20641,0,17,-270
20642,20642,0,17,-368
20643,20643,0,-3,-358
20644,20644,0,-3,-546
20645,20645,0,-3,-305
20646,20646,0,-3,-592
20647,20647,0,-3,206
20648,20648,0,-3,-871
20649,20649,0,-3,942
20650,20650,0,-3,685
20651,20651,0,-3,-125
20652,20652,0,-3,-13
20653,20653,0,-22,-311
20654,20654,0,-22,650
20655,20655,0,-22,-556
20656,20656,0,-22,-575
20657,20657,0,-22,-366
20658,20658,0,-22,-365
20659,20659,0,-22,218
20660,20660,0,-22,-382
20661,20661,0,-22,400
20662,20662,0,-22,-274
20663,20663,0,-33,-45
20664,20664,0,-33,-536
20665,20665,0,-33,-76
20666,20666,0,-33,181
20667,20667,0,-33,-126
20668,20668,0,-33,477
20669,20669,0,-33,666
20670,20670,0,-33,719
20671,20671,0,-33,-606
20672,20672,0,-33,-360
20673,20673,0,-31,-121
20674,20674,0,-31,667
20675,20675,0,-31,-592
20676,20676,0,-31,923
20677,20677,0,-31,-588
20678,20678,0,-31,135
20679,20679,0,-31,-26
20680,20680,0,-31,-846
20681,20681,0,-31,-626
20682,20682,0,-31,-123
20683,20683,0,-17,-43
20684,20684,0,-17,-350
20685,20685,0,-17,409
20686,20686,0,-17,-280
20687,20687,0,-17,953
20688,20688,0,-17,684
20689,20689,0,-17,245
20690,20690,0,-17,476
20691,20691,0,-17,-343
20692,20692,0,-17,-23
20693,20693,0,4,475
20694,20694,0,4,-793
20695,20695,0,4,1001
20696,20696,0,4,469
20697,20697,0,4,-278
20698,20698,0,4,-125
20699,20699,0,4,149
20700,20700,0,4,-123
20701,20701,0,4,-541
20702,20702,0,4,227
20703,20703,0,23,-272
20704,20704,0,23,422
20705,20705,0,23,-838
20706,20706,0,23,460
20707,20707,0,23,-16
20708,20708,0,23,-48
20709,20709,0,23,-625
20710,20710,0,23,-321
20711,20711,0,23,176
20712,20712,0,23,-568
20713,20713,0,34,-615
20714,20714,0,34,-76
20715,20715,0,34,146
20716,20716,0,34,-296
20717,20717,0,34,471
20718,20718,0,34,384
20719,20719,0,34,-334
20720,20720,0,34,134
20721,20721,0,34,416
20722,20722,0,34,-562
20723,20723,0,31,-346
20724,20724,0,31,225
20725,20725,0,31,-47
20726,20726,0,31,-38
20727,20727,0,31,-43
20728,20728,0,31,-312
20729,20729,0,31,136
20730,20730,0,31,140
20731,20731,0,31,912
20732,20732,0,31,-285
20733,20733,0,17,204
20734,20734,0,17,-35
20735,20735,0,17,-23
20736,20736,0,17,137
20737,20737,0,17,420
20738,20738,0,17,-267
20739,20739,0,17,221
20740,20740,0,17,-106
20741,20741,0,17,-17
20742,20742,0,17,-270
20743,20743,0,-4,151
20744,20744,0,-4,-41
20745,20745,0,-4,-519
20746,20746,0,-4,681
20747,20747,0,-4,-336
20748,20748,0,-4,-35
20749,20749,0,-4,500
20750,20750,0,-4,404
20751,20751,0,-4,173
20752,20752,0,-4,-100
20753,20753,0,-24,-301
20754,20754,0,-24,-367
20755,20755,0,-24,-15
20756,20756,0,-24,-264
20757,20757,0,-24,-97
20758,20758,0,-24,146
20759,20759,0,-24,985
20760,20760,0,-24,-307
20761,20761,0,-24,-563
20762,20762,0,-24,677
20763,20763,0,-34,-77
20764,20764,0,-34,152
20765,20765,0,-34,493
20766,20766,0,-34,-595
20767,20767,0,-34,244
20768,20768,0,-34,-265
20769,20769,0,-34,234
20770,20770,0,-34,-95
20771,20771,0,-34,-13
20772,20772,0,-34,-367
20773,20773,0,-32,954
20774,20774,0,-32,-28
20775,20775,0,-32,209
20776,20776,0,-32,-272
20777,20777,0,-32,424
20778,20778,0,-32,-601
20779,20779,0,-32,-780
20780,20780,0,-32,-568
20781,20781,0,-32,142
20782,20782,0,-32,657
20783,20783,0,-16,-114
20784,20784,0,-16,711
20785,20785,0,-16,-367
20786,20786,0,-16,455
20787,20787,0,-16,-267
20788,20788,0,-16,-622
20789,20789,0,-16,-362
20790,20790,0,-16,677
20791,20791,0,-16,-362
20792,20792,0,-16,951
20793,20793,0,5,227
20794,20794,0,5,238
20795,20795,0,5,-57
20796,20796,0,5,-313
20797,20797,0,5,-782
20798,20798,0,5,-299
20799,20799,0,5,913
20800,20800,0,5,193
20801,20801,0,5,-105
20802,20802,0,5,-11
20803,20803,0,25,653
20804,20804,0,25,-122
20805,20805,0,25,-35
20806,20806,0,25,-809
20807,20807,0,25,739
20808,20808,0,25,-348
20809,20809,0,25,-355
20810,20810,0,25,-31
20811,20811,0,25,-279
20812,20812,0,25,-73
20813,20813,0,35,414
20814,20814,0,35,-360
20815,20815,0,35,230
20816,20816,0,35,403
20817,20817,0,35,-342
20818,20818,0,35,-53
20819,20819,0,35,-533
20820,20820,0,35,200
20821,20821,0,35,-123
20822,20822,0,35,166
20823,20823,0,32,-297
20824,20824,0,32,-72
20825,20825,0,32,705
20826,20826,0,32,155
20827,20827,0,32,-330
20828,20828,0,32,660
20829,20829,0,32,238
20830,20830,0,32,921
20831,20831,0,32,413
20832,20832,0,32,-846
20833,20833,0,16,437
20834,20834,0,16,-278
20835,20835,0,16,684
20836,20836,0,16,460
20837,20837,0,16,949
20838,20838,0,16,248
20839,20839,0,16,190
20840,20840,0,16,-545
20841,20841,0,16,-841
20842,20842,0,16,395
20843,20843,0,-6,209
20844,20844,0,-6,-623
20845,20845,0,-6,-365
20846,20846,0,-6,-122
20847,20847,0,-6,169
20848,20848,0,-6,453
20849,20849,0,-6,-264
20850,20850,0,-6,439
20851,20851,0,-6,-81
20852,20852,0,-6,-628
20853,20853,0,-26,219
20854,20854,0,-26,-364
20855,20855,0,-26,254
20856,20856,0,-26,417
20857,20857,0,-26,-116
20858,20858,0,-26,670
20859,20859,0,-26,253
20860,20860,0,-26,239
20861,20861,0,-26,394
20862,20862,0,-26,-111
20863,20863,0,-36,397
20864,20864,0,-36,131
20865,20865,0,-36,-358
20866,20866,0,-36,424
20867,20867,0,-36,136
20868,20868,0,-36,-264
20869,20869,0,-36,-610
20870,20870,0,-36,-36
20871,20871,0,-36,-381
20872,20872,0,-36,-306
20873,20873,0,-32,-540
20874,20874,0,-32,-28
20875,20875,0,-32,-804
20876,20876,0,-32,-56
20877,20877,0,-32,446
20878,20878,0,-32,-310
20879,20879,0,-32,445
20880,20880,0,-32,-64
20881,20881,0,-32,387
20882,20882,0,-32,-514
20883,20883,0,-15,-48
20884,20884,0,-15,-56
20885,20885,0,-15,-286
20886,20886,0,-15,481
20887,20887,0,-15,-122
20888,20888,0,-15,469
20889,20889,0,-15,240
20890,20890,0,-15,-562
20891,20891,0,-15,-79
20892,20892,0,-15,418
20893,20893,0,7,130
20894,20894,0,7,250
20895,20895,0,7,-776
20896,20896,0,7,385
20897,20897,0,7,-366
20898,20898,0,7,-596
20899,20899,0,7,-378
20900,20900,0,7,-548
20901,20901,0,7,146
20902,20902,0,7,671
20903,20903,0,27,-368
20904,20904,0,27,-827
20905,20905,0,27,-274
20906,20906,0,27,-591
20907,20907,0,27,-569
20908,20908,0,27,-337
20909,20909,0,27,-307
20910,20910,0,27,148
20911,20911,0,27,-548
20912,20912,0,27,-308
20913,20913,0,36,946
20914,20914,0,36,411
20915,20915,0,36,218
20916,20916,0,36,191
20917,20917,0,36,-9
20918,20918,0,36,932
20919,20919,0,36,203
20920,20920,0,36,-363
20921,20921,0,36,218
20922,20922,0,36,-572
20923,20923,0,32,-59
20924,20924,0,32,-95
20925,20925,0,32,248
20926,20926,0,32,-384
20927,20927,0,32,690
20928,20928,0,32,-21
20929,20929,0,32,952
20930,20930,0,32,-105
20931,20931,0,32,757
20932,20932,0,32,742
20933,20933,0,15,641
20934,20934,0,15,-79
20935,20935,0,15,402
20936,20936,0,15,-45
20937,20937,0,15,-45
20938,20938,0,15,-87
20939,20939,0,15,-270
20940,20940,0,15,-28
20941,20941,0,15,-334
20942,20942,0,15,-10
20943,20943,0,-8,136
20944,20944,0,-8,-60
20945,20945,0,-8,-10
20946,20946,0,-8,221
20947,20947,0,-8,-543
20948,20948,0,-8,-82
20949,20949,0,-8,-13
20950,20950,0,-8,-377
20951,20951,0,-8,-55
20952,20952,0,-8,-624
20953,20953,0,-28,-603
20954,20954,0,-28,-92
20955,20955,0,-28,-306
20956,20956,0,-28,398
20957,20957,0,-28,459
20958,20958,0,-28,-357
20959,20959,0,-28,1016
20960,20960,0,-28,-583
20961,20961,0,-28,-260
20962,20962,0,-28,-568
20963,20963,0,-38,-1
20964,20964,0,-38,-6
20965,20965,0,-38,-122
20966,20966,0,-38,-631
20967,20967,0,-38,139
20968,20968,0,-38,-296
20969,20969,0,-38,-95
20970,20970,0,-38,-531
20971,20971,0,-38,230
20972,20972,0,-38,-537
20973,20973,0,-32,695
20974,20974,0,-32,-360
20975,20975,0,-32,443
20976,20976,0,-32,-298
20977,20977,0,-32,685
20978,20978,0,-32,-56
20979,20979,0,-32,-304
20980,20980,0,-32,-894
20981,20981,0,-32,200
20982,20982,0,-32,-266
20983,20983,0,-14,386
20984,20984,0,-14,138
20985,20985,0,-14,391
20986,20986,0,-14,653
20987,20987,0,-14,-595
20988,20988,0,-14,-276
20989,20989,0,-14,181
20990,20990,0,-14,245
20991,20991,0,-14,-301
20992,20992,0,-14,652
20993,20993,0,9,-12
20994,20994,0,9,396
20995,20995,0,9,-327
20996,20996,0,9,442
20997,20997,0,9,444
20998,20998,0,9,-604
20999,20999,0,9,-289
21000,21000,0,9,-259
21001,21001,0,9,-113
21002,21002,0,9,-340
21003,21003,0,30,431
21004,21004,0,30,-297
21005,21005,0,30,-294
21006,21006,0,30,446
21007,21007,0,30,-56
21008,21008,0,30,442
21009,21009,0,30,173
21010,21010,0,30,-307
21011,21011,0,30,-514
21012,21012,0,30,-592
21013,21013,0,38,491
21014,21014,0,38,662
21015,21015,0,38,450
21016,21016,0,38,-365
21017,21017,0,38,-580
21018,21018,0,38,247
21019,21019,0,38,-27
21020,21020,0,38,-34
21021,21021,0,38,-70
21022,21022,0,38,154
21023,21023,0,32,508
21024,21024,0,32,-103
21025,21025,0,32,-556
21026,21026,0,32,-127
21027,21027,0,32,182
21028,21028,0,32,-549
21029,21029,0,32,473
21030,21030,0,32,217
21031,21031,0,32,187
21032,21032,0,32,-332
21033,21033,0,14,396
21034,21034,0,14,462
21035,21035,0,14,-96
21036,21036,0,14,-123
21037,21037,0,14,196
21038,21038,0,14,-287
21039,21039,0,14,-86
21040,21040,0,14,496
21041,21041,0,14,-100
21042,21042,0,14,457
21043,21043,0,-10,-332
21044,21044,0,-10,-74
21045,21045,0,-10,478
21046,21046,0,-10,-51
21047,21047,0,-10,219
21048,21048,0,-10,-36
21049,21049,0,-10,-532
21050,21050,0,-10,-513
21051,21051,0,-10,234
21052,21052,0,-10,227
21053,21053,0,-30,457
21054,21054,0,-30,-877
21055,21055,0,-30,176
21056,21056,0,-30,-600
21057,21057,0,-30,752
21058,21058,0,-30,-611
